type_label,post_id,reply_id,comment_id,subject,content,author_id,author_nickName,public_time,follow_count,vote_count
2,1003497266,1013456482,,,<p>花卉及其分类&nbsp;花卉的种类繁多，范围广泛，不但包括有花的植物，还有苔藓和蕨类植物。 其栽培应用方式也多种多样。 依花卉的生物学特性进行分类它是依据花卉的生态 习性、生物学特性、栽培方式、应用类型等方面进行的综合分类法，也是目前园 艺界获得公认的一种分类方法</p>,3140931,zz449,1501317524523,0,0
2,1003497266,1013457331,,,<p>花卉种类繁多，习性生态条件各不相同，对花卉的分类有利于化繁为简，便于科学家对花卉的研究，也能使大众更好的认识花卉。&nbsp;</p><p>花卉的综合分类是华中农业大学包满珠教授带领的花卉学团队经过多年研究提出的综合分类法，有：一二年生花卉，兰科花卉，球根花卉，宿根花卉，室内观叶植物，多浆植物，水生花卉，高山和岩生花卉，木本花卉，地被植物</p>,1028125524,mooc1499239553325,1501305224731,0,1
2,1003497266,1013453356,,,"花卉种类繁多，习性生态条件各不相同，对花卉的分类有利于化繁为简，便于科学家对花卉的研究，也能使大众更好的认识花卉。
花卉的综合分类是华中农业大学包满珠教授带领的花卉学团队经过多年研究提出的综合分类法，有：一二年生花卉，兰科花卉，球根花卉，宿根花卉，室内观叶植物，多浆植物，水生花卉，高山和岩生花卉，木本花卉，地被植物这十种。",1027679129,风音无,1501303241775,0,0
2,1003497266,1013457303,,,"因为花卉种类众多，习性多样，生态条件复杂，栽培技术不一，也为了便于研究和交流。
综合分类:一二年生花卉，宿根花卉，球根花卉，室内观叶植物，多浆植物，兰科花卉，水生花卉，高山和岩生花卉，木本花卉，地被植物。",1893075,遺忘街角,1501303047547,0,0
2,1003497266,1013452019,,,<p>方便科研工作者研究，也方便大众对花卉的认知</p>,1027088998,叶天伦,1501247637383,0,0
2,1003497266,1013445028,,,对花卉进行分类，，一方面可以方便科学家的研究，另一方面人可以快速找到适合自己的花。野外的花还可以体现出当地的生态环境,1021352460,白日依山尽mooc4,1501231566602,0,0
2,1003497266,1013436573,,,花卉分类，可以按照观赏部位来划分，花，果，根；或者按照植物学的门，亚门，科，亚科，属，种，亚种，来划分；也可根据其价值来划分，可食用，可药用，可观赏；可根据其生长环境环境划分；根据生殖方式划分，风媒花，虫媒花。,1027862740,相遇无言,1501165415431,0,0
2,1003497266,1013437542,,,花卉种类繁多，生长习性各不相同，作用也不相同，对花卉进行分类，有利于多花卉的认识与了解，不同的花卉之间，可以通过对比加深印象,1027862740,相遇无言,1501165059739,0,0
2,1003497266,1013438528,,,<p>进行花卉的分类原因：我国地域辽阔，南北地跨热温寒三带，形成花卉种类繁多，习性多样，形态各异，生态条件复杂，栽培技术不一，习性各不相同。为了便于识别和生产管理，需要对花卉进行分类。</p><p>花卉综合分类：按植物学分类：科、属、种；按观赏部位分类：观花、观果、观叶、观茎、芳香；按环境条件分类：(1)水分：水生、湿生、旱生、中生花卉 （2）温度：耐热、喜温、中热、喜凉、耐寒花卉 （3）光照：光、强、阳性、中性、阴性花卉 （4）光周期：长日照、短日照、日中性花卉；（5）按用途：切花类、盆花类、地栽类（6）按形态：草本、木本（7）按栽培类型：露地花卉、温室盆栽观叶植物、温室盆花。切花、切叶、干花和其他（8）安原产地：Miller和冢本氏、世界七大气候型。</p>,6944953,ndmali,1501164754872,0,0
2,1003497266,1013434610,,,花卉种类繁多，习性不一，将其分类可以方便人们更好的栽培与利用花卉。,1024797251,m13626950520163com,1501163174599,0,0
2,1003497266,1013439347,,,<p>花卉种类繁多，习性不一，将其分类可以方便人们更好的栽培与利用花卉。</p><p>综合分类是基于以往的植物学分类、观赏部位分类等几个维度的分类进行整合的一种多维度分类。</p>,1024670959,超人葛利马,1501148757699,0,0
2,1003497266,1013437289,,,"<span style=""-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0);""  >进行花卉的分类的原因:话会的种类繁多，生态习性也各不相同。因此，对花卉进行分类有利于正确认识和栽培花卉。 花卉综合分类:一二年生花卉，宿根花卉，球根花卉，室内观叶植物，多浆植物，兰科花卉，水生花卉，高山和岩生花卉，木本花卉，地被植物</span>",12481621,楊展,1501145009027,0,0
2,1003497266,1013435109,,,"<p>进行花卉的分类的原因:话会的种类繁多，生态习性也各不相同。因此，对花卉进行分类有利于正确认识和栽培花卉。
花卉综合分类:一二年生花卉，宿根花卉，球根花卉，室内观叶植物，多浆植物，兰科花卉，水生花卉，高山和岩生花卉，木本花卉，地被植物</p>",1028251243,吕林东,1501123528183,0,0
2,1003497266,1013429815,,,花卉分类能更好的让人了解并妥善养殖，花卉综合分类一般分为：一二年生花卉，宿根花卉，球根花卉，兰科花卉，水生花卉，高山和岩生花卉，木本花卉，和室内观叶植物，多浆植物，地被植物。,1028542583,江mooc74,1501083576747,0,0
2,1003497266,1013430874,,,进行花卉的分类的一个很大的作用就是能帮助人们认识花卉，了解花卉。花卉的综合分类:一二年生花卉，宿根花卉，球根花卉，室内观叶植物，多浆植物，兰科花卉，水生花卉，高山和岩生花卉，木本花卉，地被植物。,1024797251,m13626950520163com,1501082460632,0,0
2,1003497266,1013431784,,,答：因为花卉种类多，习性多样，生态条件复杂，栽培技术不一。为更好的栽好花，养好花，所以要分类。花卉综合分类一般分为：一二年生花卉，宿根花卉，球根花卉，兰科花卉，水生花卉，高山和岩生花卉，木本花卉，和室内观叶植物，多浆植物，地被植物。,1027962527,秋天秋夜,1501080623551,0,0
2,1003497266,1013431569,,,<p>进行花卉的分类的一个很大的作用就是能帮助人们认识花卉，了解花卉。</p><p>花卉的综合分类:</p><p>一二年生花卉，宿根花卉，球根花卉，室内观叶植物，多浆植物，兰科花卉，水生花卉，高山和岩生花卉，木本花卉，地被植物</p>,7623004,欧阳蕻春,1501066125681,0,1
2,1003497266,1013430453,,,<p>进行花卉的分类的一个很大的作用就是能帮助人们认识花卉，了解花卉。花卉的综合分类:一二年生花卉，宿根花卉，球根花卉，室内观叶植物，多浆植物，兰科花卉，水生花卉，高山和岩生花卉，木本花卉，地被植物</p>,10988954,孟德尔的小豌豆moocer,1501054139506,0,0
2,1003497266,1013430264,,," 进行花卉的分类的原因:话会的种类繁多，生态习性也各不相同。因此，对花卉进行分类有利于正确认识和栽培花卉。
花卉综合分类:一二年生花卉，宿根花卉，球根花卉，室内观叶植物，多浆植物，兰科花卉，水生花卉，高山和岩生花卉，木本花卉，地被植物",1025395393,褔尔魔狮,1501039460585,0,0
2,1003497266,1013418734,,,"进行花卉的分类 有助于人们对花卉的了解与认识 更能对花卉进行种植
<div>
    <p style=""margin: 0px; padding: 0px; line-height: normal;""  ><span style=""-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0);""  >综合分类:</span><span style=""-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0); color: rgb(0, 0, 0);""  >一二年生花卉、</span>
        <span style=""-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0); color: rgb(0, 0, 0);""  >宿根花卉</span><span style=""-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0); color: rgb(0, 0, 0);""  >、</span>
        <span         style=""-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0); color: rgb(0, 0, 0);""  >球根花卉、</span>
            <span style=""-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0); color: rgb(0, 0, 0);""  >室内观叶植物</span><span style=""-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0); color: rgb(0, 0, 0);""  >多浆植物</span>
            <span             style=""-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0); color: rgb(0, 0, 0);""  >、</span>
                <span style=""-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0); color: rgb(0, 0, 0);""  >兰科花卉、</span><span style=""-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0); color: rgb(0, 0, 0);""  >水生花卉、</span>
                <span                 style=""-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0); color: rgb(0, 0, 0);""  >高山和岩生花卉、</span>
                    <span style=""color: rgb(0, 0, 0); -webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0);""  >木本花卉、</span><span style=""-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0); color: rgb(0, 0, 0);""  >地被植物</span>
    </p>
</div>",1021176772,甜甜甜甜甜梦,1500956971067,0,0
2,1003497266,1013416814,,,<p>综合分类:</p><p>1一二年生花卉</p><p>2宿根花卉</p><p>3球根花卉&nbsp;</p><p>4室内观叶植物&nbsp;</p><p>5多浆植物</p><p>6兰科花卉</p><p>7水生花卉</p><p>8高山和岩生花卉</p><p>9木本花卉</p><p>10地被植物</p>,12828910,哇咔咔呀,1500954383781,0,1
2,1003497266,1013420379,,,<p>1.依气候类型分类</p><p>（1）中国气候型，又称大陆东岸气候型。这一气候型又因冬季的气温高低不同，又分为温暖型与冷凉型：</p><p>温暖型（低纬度地区）例如：中国水仙、中国石竹、山茶、杜鹃、百合等。</p><p>冷凉型（高纬度地区）例如：菊花、芍药、荷包牡丹、贴梗海棠。</p><p>（2）欧洲气候型，又称大陆西岸气候型，如：三色堇、雏菊、羽衣甘蓝、紫罗兰等。这类花卉在我们地区一般作二年生栽培，即夏秋播种，翌春开花。</p><p>（3）地中海气候型。因为这些地区夏季气候干燥、多年生花卉常成球根形态。如：风信子、小苍兰、郁金香、仙客来、酢浆草等。</p><p>（4）墨西哥气候型，又称热带高原气候型，见于热带及亚热带高山地区。我国云南省也属于这种类型。其原产花卉有：大丽花、一品红、万寿菊、云南山茶、月季等。</p><p>（5）热带气候型，原产热带的花卉，在温带需要温室内栽培，一年生草花可以在露地无霜期时栽培。原产亚洲、非洲及大洋洲热带著名花卉有：鸡冠花、虎尾兰、彩叶草、变叶木等。原产中美洲和南美洲热带著名花卉有：花烛、长春花、美人蕉、牵牛等。</p><p>（6）沙漠气候型，这类地区多为不毛之地的沙漠，主要是多浆类植物。如芦荟、仙人掌、光棍树、龙舌兰等。</p><p>（7）寒带气候型，主要分布阿拉斯加，西伯利亚一带。这些地区气候冬季漫长而严寒，夏季短促而凉爽。植物生长期只有2-3个月。由于这类气候夏季白天天长、风大，因此，植物低矮，生长缓慢，常成垫状。主要花卉有：细叶百合、龙胆、雪莲等。</p><p><br ></p><p>&nbsp;2.按照生态习性综合分类</p><p>（1）一、二年生花卉。</p><p>一年生花卉是指在一个生长季内完成生活史的植物。即从播种到开花、结实、枯死均在一个生长季内完成。一般春天播种、夏秋生长，开花结实，然后枯死，因此一年生花卉又称春播花卉。如风仙花、鸡冠花、百日草、半支莲、万寿菊等。</p><p>二年生花卉是指在两个生长季内完成生活史的花卉。当年只生长营养器官，越年后开花、结实、死亡。这类花卉，一般秋天播种，次年春季开花。因此，这类花卉常称为秋播花卉。如五彩石竹、紫罗兰、羽衣甘蓝、瓜叶菊等。</p><p>（2）宿根花卉。&nbsp;</p><p>地下部分形态正常，不发生变态的多年生花卉。如芍药、玉簪、萱草、非洲菊、君子兰等。</p><p>（3）球根花卉。</p><p>地下部分变态肥大的多年生花卉。根据其变态形状又分为以下五大类：&nbsp;</p><p>鳞茎类。地下茎呈鱼鳞片状。外被纸质外皮的叫有皮鳞茎，如水仙、郁金香、朱顶红。鳞片的外面没有外皮包被的叫无皮鳞茎，如百合。&nbsp;</p><p>球茎类。地下茎呈球形或扁球形，外面有革质外皮。如唐菖蒲、香雪兰等。&nbsp;</p><p>根茎类。地下茎肥大呈根状，上面有明显的节，新芽着生在分枝的顶端，如美人蕉、荷花、睡莲等。</p><p>块茎类。地下茎呈不规则的块状或条状，如马蹄莲、仙客来、大岩桐、晚香玉等。</p><p>块根类。地下主根肥大呈块状，根系从块根的末端生出，如大丽花。</p><p>（4）兰科植物。</p><p>依其生态习性又分为：<br ></p><p>地生兰类：如春兰、蕙兰、建兰、寒兰、墨兰、春剑等。</p><p>附生兰类：如石斛、万代兰、兜兰等。</p><p>（5）多浆植物：指茎叶具有发达的贮水组织，呈肥厚多汁变态状的植物。包括仙人掌科、景天科、大戟科、菊科、凤梨科、龙舌兰科等科植物。</p><p>（6）室内观叶植物</p><p>①蕨类植物，根据观赏方式不同，又可分为下面四类：</p><p>&nbsp;庭园绿化蕨类：如翠云草、桫椤等。其中桫椤又称树蕨，是最大的蕨类植物，高可达10多米。它是古老类群，在我国属濒危种，为我国一级保护植物。另外，槐叶萍，满江红为水面绿化好材料。</p><p>盆栽观叶蕨类植物：如石松、乌蕨、蜈蚣草、铁线蕨等。其中石松、肾蕨、铁蕨为重要切花配叶材料。&nbsp;</p><p>垂吊蕨类植物：如肾蕨、巢蕨等。&nbsp;</p><p>山石盆景蕨类植物：如卷柏、团扇蕨等。其中团扇蕨是蕨类植物中形体最小的，仅有几厘米大小。</p><p>②食虫植物。如猪笼草、瓶子草等。在有些切花艺术中，常用来作艺术插花材料。</p><p>③风梨科植物。如水塔花、风梨等。??&nbsp;</p><p>④棕桐科植物。如蒲葵、棕竹、袖珍椰子等观叶花卉。</p><p>⑤花木类有一品红、变叶木等。</p><p>（7）木本花卉。枝干坚硬、木质化，地栽或盆栽的多年生木本植物，主要是指花灌木或小乔木，以及传统的盆栽木本花卉。如园林绿化类牡丹、梅花、石榴、月季等；盆栽类常见有杜鹃花、山茶花、瑞香、一品红等；切花类常有切花月季、、梅花、腊梅、银芽柳等。</p><p>（8）水生花卉。在水中或沼泽地生长的花卉，要求生育环境中具有一定量的水，在无水或干旱的条件下生长不良，甚至死亡。如睡莲、荷花、王莲等。&nbsp;</p><p>（9）岩生花卉。指耐旱性强，适合在岩石园栽培的花卉。常在园林中选用。一般为宿根性或基部木质化的亚灌木类植物，还有蕨类等好阴湿的花卉。如虎耳草、香堇、景天类等。</p><p>&nbsp;依据花卉的生态习性，也可先将其分为露地花卉和温室花卉两大类，在进行细分。露地花卉就是在自然条件下，完成全部生长过程，不需保护地栽培。温室花卉指原产热带、亚热带及南方温暖地区的花卉，在北方寒冷地区栽培必须在温室内培养，或冬季需要在温室内保护越冬。</p><p>（10）草坪与地被植物</p><p>园林中覆盖地面的低矮植物。草坪植物大多为多年生草本植物，如禾本科和莎草科植物。地被植物包括多年生低矮草本，适应性强的低矮匍匐状的灌木和藤本类植物，如结缕草、狗牙根、野牛草、早熟禾、黑麦草等。&nbsp;</p><p><br ></p><p>3.按照对生态环境条件的要求</p><p>（1）依据对水分的要求</p><p>水生花卉：生长于水中或沼泽地的观赏植物，与其他花卉明显不同的习性是对水分的要求和依赖远远大于其他各类。如睡莲、荷花、王莲等。它们的根或茎一般都具有较发达的通气组织与外界互相通气，吸收氧气以供给根系需要。 &nbsp; &nbsp;</p><p>根据生活方式和形态特征又可分为4类：</p><p>挺水型水生花卉（根或地下茎扎入泥中生长发育，上部植株挺出水面）；</p><p>浮叶型水生花卉（根或地下茎扎入泥中生长发育，无地上茎或地上茎柔软不能直立）；</p><p>漂浮型水生花卉（根不扎入泥中，植物漂浮于水面，位置不定，随风浪和水流四处漂浮）；</p><p>沉水型水生花卉（根或地下茎扎入泥中生长发育，上部植株沉入水中）。</p><p>湿生花卉：耐旱性弱，需要生活在潮湿的地方才能生长正常。如原产热带沼泽地、阴湿森林中的花卉，热带兰类、蕨类和凤梨科植物、马蹄莲、龟背竹海芋等。在养护中应掌握宁湿勿干的浇水原则。</p><p>中生花卉：需要在湿润的土壤中生长，绝大多数花卉都属于这一类型。对该类花卉浇水要掌握见干见湿的原则，既保持60%左右的土壤含水量。</p><p>旱生花卉：耐旱性极强。为了适应干旱的环境，它们在外部形态上和内部构造上都产生许多适应性的变化和特征，同时这类花卉根系都比较发达，增强了吸水力。多数原产炎热干旱地区的仙人掌科、景天科花卉即属此类，一般耐旱、怕涝，水浇多了易引起烂根、烂茎，甚至死亡。</p><p>（2）依据对温度的要求&nbsp;</p><p>耐寒花卉——能忍受-10℃或更低温度? 喜凉花卉——能忍受-5℃低温，如月季、梅花、三色堇等?中温花卉——可耐轻霜冻，如山茶、苏铁、桂花&nbsp;</p><p>喜温花卉——能承受的最低温在5℃以上，如茉莉、叶子花、瓜叶菊等&nbsp;</p><p>耐热花卉——可耐40℃以上高温，最低温度不低于10~15℃，如米兰、扶桑、变叶木等?&nbsp;</p><p>（3）依据对光照的要求</p><p>依据对光照强度的要求：喜光花卉、耐阴花卉、喜阴花卉</p><p>依据对光周期的要求：短日性花卉、长日性花卉、中日性花卉</p><p><br ></p><p>4.依经济用途分类&nbsp;</p><p>（1）药用花卉，例如牡丹、芍药、桔梗、牵牛、麦冬、鸡冠花、凤仙花、百合、贝母及石斛等为重要的药用植物，另外，金银花、菊花、荷花等均为常见的中药材。</p><p>（2）香料花卉。香花在食品，轻工业等方面用途很广。如桂花可作食品香料和酿酒，茉莉、白兰等可熏制茶叶，菊花可制高级食品和菜肴，白兰、玫瑰、水仙花、腊梅等可提取香精，其中玫瑰花中提取的玫瑰油，在国际市场上被誉为“液体黄金”，其价值比黄金还贵。</p><p>（3）食用花卉。利用花的叶或花朵直接食用。如百合，既可作切花，又可食用；菊花脑、黄花菜既可用作绿化苗木，又可以食用。</p><p><br ></p><p>5.按照观赏部位分类</p><p>观花类：以观花为主，如菊花、杜鹃、芍药等。</p><p>观叶类：以观叶为主，如龟背竹、彩叶草、花叶芋等。</p><p>观茎类：以观茎为主，如仙人掌（求）类、假叶树等。</p><p>观果类：以观果为主，如盆栽柑桔类、朝天椒、金银茄等。</p><p>观芽类：以观芽为主，如银芽柳等。</p><p>6.按照主要用途分类：切花类、盆花类、地栽类</p><p>7.按照自然分布分类：热带花卉、温带花卉、寒带花卉、高山花卉、水生花卉、岩生花卉、沙漠花&nbsp;</p><p>8.按照栽培方式分类：露地花卉、温室花卉、切花栽培、促成栽培、抑制栽培、无土栽培、荫棚栽培、种苗栽培</p><p><br ></p>,9556621,陆炜,1500905632484,0,0
